event_time,container_id,cargo_type,origin_port,destination_market,temperature_c,humidity_pct,vibration_g,transit_hour
2026-08-01T22:40:00,AVO-001,Avocados,Mombasa,Rotterdam,4.97,86.22,0.536,22
2026-08-01T22:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.7,91.21,0.139,22
2026-08-01T22:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.57,89.78,0.38,22
2026-08-01T22:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.65,91.49,0.774,22
2026-08-01T23:00:00,AVO-001,Avocados,Mombasa,Rotterdam,4.9,88.27,0.191,23
2026-08-01T23:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.93,88.9,0.437,23
2026-08-01T23:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.63,86.43,0.559,23
2026-08-01T23:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.75,89.23,0.328,23
2026-08-01T23:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.39,90.61,0.433,23
2026-08-01T23:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.72,88.23,0.273,23
2026-08-01T23:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,90.22,0.295,23
2026-08-01T23:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.9,90.51,0.519,23
2026-08-01T23:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.65,92.56,0.348,23
2026-08-01T23:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,91.21,0.489,23
2026-08-01T23:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.09,89.34,0.475,23
2026-08-01T23:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.6,89.48,0.255,23
2026-08-02T00:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.45,91.26,0.524,24
2026-08-02T00:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,88.71,0.343,24
2026-08-02T00:10:00,AVO-001,Avocados,Mombasa,Rotterdam,4.98,91.5,0.543,24
2026-08-02T00:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.49,90.79,0.629,24
2026-08-02T00:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,90.16,0.528,24
2026-08-02T00:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.32,90.66,0.262,24
2026-08-02T00:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.75,88.88,0.414,24
2026-08-02T00:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,87.97,0.332,24
2026-08-02T00:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.61,89.65,0.296,24
2026-08-02T00:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.3,89.16,0.398,24
2026-08-02T00:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,91.78,0.464,24
2026-08-02T00:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.44,87.29,0.416,24
2026-08-02T01:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.69,89.79,0.651,25
2026-08-02T01:05:00,AVO-001,Avocados,Mombasa,Rotterdam,6.01,91.7,0.374,25
2026-08-02T01:10:00,AVO-001,Avocados,Mombasa,Rotterdam,6.15,91.13,0.152,25
2026-08-02T01:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.92,87.96,0.208,25
2026-08-02T01:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.78,92.23,0.427,25
2026-08-02T01:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.8,91.6,0.168,25
2026-08-02T01:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.59,90.96,0.254,25
2026-08-02T01:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.71,89.43,0.451,25
2026-08-02T01:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,92.41,0.435,25
2026-08-02T01:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.45,87.67,0.304,25
2026-08-02T01:50:00,AVO-001,Avocados,Mombasa,Rotterdam,6.06,90.68,0.55,25
2026-08-02T01:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.77,88.0,0.335,25
2026-08-02T02:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.39,91.47,0.263,26
2026-08-02T02:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.34,89.12,0.263,26
2026-08-02T02:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.44,90.12,0.272,26
2026-08-02T02:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.26,90.24,0.654,26
2026-08-02T02:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.56,88.37,0.473,26
2026-08-02T02:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.81,90.62,0.449,26
2026-08-02T02:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.38,90.28,0.233,26
2026-08-02T02:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.63,92.06,0.454,26
2026-08-02T02:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.92,91.21,0.431,26
2026-08-02T02:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,91.67,0.459,26
2026-08-02T02:50:00,AVO-001,Avocados,Mombasa,Rotterdam,4.97,92.56,0.594,26
2026-08-02T02:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.95,92.43,0.394,26
2026-08-02T03:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.58,89.1,0.573,27
2026-08-02T03:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.46,93.22,0.31,27
2026-08-02T03:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.77,92.28,0.45,27
2026-08-02T03:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.45,88.51,0.603,27
2026-08-02T03:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.85,92.68,0.357,27
2026-08-02T03:25:00,AVO-001,Avocados,Mombasa,Rotterdam,6.04,91.1,0.539,27
2026-08-02T03:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.68,89.51,0.386,27
2026-08-02T03:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.86,89.83,0.437,27
2026-08-02T03:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.57,90.81,0.609,27
2026-08-02T03:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.32,90.72,0.344,27
2026-08-02T03:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,89.28,0.191,27
2026-08-02T03:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,88.06,0.635,27
2026-08-02T04:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.13,89.33,0.452,28
2026-08-02T04:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.41,92.11,0.391,28
2026-08-02T04:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.08,91.65,0.358,28
2026-08-02T04:15:00,AVO-001,Avocados,Mombasa,Rotterdam,6.41,88.75,0.334,28
2026-08-02T04:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,88.39,0.51,28
2026-08-02T04:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.94,92.65,0.483,28
2026-08-02T04:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.49,92.14,0.598,28
2026-08-02T04:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.46,89.33,0.289,28
2026-08-02T04:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.58,90.0,0.523,28
2026-08-02T04:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.83,88.36,0.474,28
2026-08-02T04:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.63,89.51,0.431,28
2026-08-02T04:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.93,90.11,0.402,28
2026-08-02T05:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.41,90.56,0.333,29
2026-08-02T05:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.67,88.27,0.3,29
2026-08-02T05:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,92.01,0.32,29
2026-08-02T05:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,91.03,0.357,29
2026-08-02T05:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.58,90.54,0.204,29
2026-08-02T05:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.04,90.31,0.251,29
2026-08-02T05:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.5,90.23,0.282,29
2026-08-02T05:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.2,88.73,0.575,29
2026-08-02T05:40:00,AVO-001,Avocados,Mombasa,Rotterdam,4.84,91.22,0.388,29
2026-08-02T05:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.27,90.37,0.374,29
2026-08-02T05:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.2,89.7,0.404,29
2026-08-02T05:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.6,90.04,0.377,29
2026-08-02T06:00:00,AVO-001,Avocados,Mombasa,Rotterdam,4.82,88.88,0.463,30
2026-08-02T06:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.66,88.61,0.288,30
2026-08-02T06:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,87.87,0.459,30
2026-08-02T06:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.73,89.85,0.445,30
2026-08-02T06:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.9,88.32,0.396,30
2026-08-02T06:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,91.39,0.194,30
2026-08-02T06:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.02,90.53,0.297,30
2026-08-02T06:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.56,90.86,0.467,30
2026-08-02T06:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.76,90.33,0.399,30
2026-08-02T06:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.04,91.33,0.205,30
2026-08-02T06:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.46,91.9,0.157,30
2026-08-02T06:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.71,88.83,0.383,30
2026-08-02T07:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.01,86.97,0.464,31
2026-08-02T07:05:00,AVO-001,Avocados,Mombasa,Rotterdam,6.1,91.16,0.411,31
2026-08-02T07:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,92.47,0.634,31
2026-08-02T07:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.33,88.56,0.674,31
2026-08-02T07:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.39,90.98,0.577,31
2026-08-02T07:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.27,89.22,0.192,31
2026-08-02T07:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.83,89.78,0.524,31
2026-08-02T07:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.11,91.01,0.274,31
2026-08-02T07:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.44,88.08,0.363,31
2026-08-02T07:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.69,89.57,0.358,31
2026-08-02T07:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.64,89.55,0.47,31
2026-08-02T07:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.52,91.24,0.34,31
2026-08-02T08:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.55,90.28,0.623,32
2026-08-02T08:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,88.45,0.227,32
2026-08-02T08:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.49,89.45,0.28,32
2026-08-02T08:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.35,91.14,0.147,32
2026-08-02T08:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.59,89.65,0.624,32
2026-08-02T08:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.01,90.67,0.376,32
2026-08-02T08:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,90.7,0.684,32
2026-08-02T08:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,90.81,0.203,32
2026-08-02T08:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.69,88.11,0.384,32
2026-08-02T08:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.63,92.06,0.546,32
2026-08-02T08:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.57,91.26,0.373,32
2026-08-02T08:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,89.95,0.522,32
2026-08-02T09:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.44,88.6,0.234,33
2026-08-02T09:05:00,AVO-001,Avocados,Mombasa,Rotterdam,6.2,87.07,0.393,33
2026-08-02T09:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.44,89.75,0.263,33
2026-08-02T09:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.67,90.2,0.263,33
2026-08-02T09:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.4,88.21,0.462,33
2026-08-02T09:25:00,AVO-001,Avocados,Mombasa,Rotterdam,6.08,92.34,0.55,33
2026-08-02T09:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,90.07,0.475,33
2026-08-02T09:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.99,90.14,0.398,33
2026-08-02T09:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,90.1,0.428,33
2026-08-02T09:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.32,88.62,0.405,33
2026-08-02T09:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.61,88.99,0.515,33
2026-08-02T09:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,90.51,0.627,33
2026-08-02T10:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.36,90.01,0.36,34
2026-08-02T10:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.41,90.55,0.175,34
2026-08-02T10:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.6,87.95,0.306,34
2026-08-02T10:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.74,87.51,0.594,34
2026-08-02T10:20:00,AVO-001,Avocados,Mombasa,Rotterdam,6.04,91.62,0.501,34
2026-08-02T10:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,89.73,0.722,34
2026-08-02T10:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.21,89.99,0.482,34
2026-08-02T10:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.35,88.21,0.445,34
2026-08-02T10:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,87.49,0.316,34
2026-08-02T10:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.28,89.6,0.477,34
2026-08-02T10:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.74,88.16,0.395,34
2026-08-02T10:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.32,87.6,0.497,34
2026-08-02T11:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.36,89.63,0.097,35
2026-08-02T11:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.65,90.07,0.498,35
2026-08-02T11:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.35,92.22,0.448,35
2026-08-02T11:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.36,90.63,0.494,35
2026-08-02T11:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.33,91.62,0.471,35
2026-08-02T11:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.73,91.52,0.778,35
2026-08-02T11:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.48,89.31,0.468,35
2026-08-02T11:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,86.78,0.686,35
2026-08-02T11:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.64,87.66,0.309,35
2026-08-02T11:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.58,89.54,0.346,35
2026-08-02T11:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.58,91.43,0.548,35
2026-08-02T11:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.56,90.59,0.177,35
2026-08-02T12:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.08,89.99,0.319,36
2026-08-02T12:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,88.79,0.307,36
2026-08-02T12:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.46,86.73,0.223,36
2026-08-02T12:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.67,89.99,0.243,36
2026-08-02T12:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.56,92.38,0.589,36
2026-08-02T12:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,89.09,0.121,36
2026-08-02T12:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.32,88.06,0.275,36
2026-08-02T12:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.57,89.53,0.351,36
2026-08-02T12:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.04,91.27,0.351,36
2026-08-02T12:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.09,90.0,0.557,36
2026-08-02T12:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.1,90.58,0.211,36
2026-08-02T12:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.74,90.86,0.359,36
2026-08-02T13:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.21,87.85,0.267,37
2026-08-02T13:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.72,90.41,0.393,37
2026-08-02T13:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.33,89.76,0.471,37
2026-08-02T13:15:00,AVO-001,Avocados,Mombasa,Rotterdam,4.8,89.31,0.392,37
2026-08-02T13:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.17,89.15,0.363,37
2026-08-02T13:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,88.19,0.184,37
2026-08-02T13:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.19,89.79,0.498,37
2026-08-02T13:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.43,89.4,0.263,37
2026-08-02T13:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,89.24,0.54,37
2026-08-02T13:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,91.13,0.442,37
2026-08-02T13:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.46,90.14,0.263,37
2026-08-02T13:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.65,89.55,0.268,37
2026-08-02T14:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.48,91.06,0.381,38
2026-08-02T14:05:00,AVO-001,Avocados,Mombasa,Rotterdam,4.79,88.96,0.382,38
2026-08-02T14:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.6,88.58,0.419,38
2026-08-02T14:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.65,90.45,0.131,38
2026-08-02T14:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.28,88.74,0.301,38
2026-08-02T14:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,91.36,0.368,38
2026-08-02T14:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.14,87.88,0.468,38
2026-08-02T14:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.19,89.48,0.582,38
2026-08-02T14:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.9,92.01,0.221,38
2026-08-02T14:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.96,89.84,0.545,38
2026-08-02T14:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.49,91.58,0.404,38
2026-08-02T14:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.52,89.79,0.28,38
2026-08-02T15:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.51,91.27,0.243,39
2026-08-02T15:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,88.57,0.233,39
2026-08-02T15:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.05,92.62,0.431,39
2026-08-02T15:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,91.53,0.112,39
2026-08-02T15:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,89.19,0.504,39
2026-08-02T15:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.13,90.23,0.402,39
2026-08-02T15:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.92,89.35,0.4,39
2026-08-02T15:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.64,90.68,0.486,39
2026-08-02T15:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.55,88.64,0.586,39
2026-08-02T15:45:00,AVO-001,Avocados,Mombasa,Rotterdam,6.03,90.24,0.312,39
2026-08-02T15:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.82,88.7,0.444,39
2026-08-02T15:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.06,92.08,0.237,39
2026-08-02T16:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.61,89.16,0.335,40
2026-08-02T16:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,89.92,0.239,40
2026-08-02T16:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.78,88.72,0.39,40
2026-08-02T16:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.72,91.12,0.534,40
2026-08-02T16:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.81,90.6,0.507,40
2026-08-02T16:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.77,88.13,0.402,40
2026-08-02T16:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.52,89.87,0.491,40
2026-08-02T16:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.22,87.95,0.315,40
2026-08-02T16:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.66,88.77,0.067,40
2026-08-02T16:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.87,91.9,0.497,40
2026-08-02T16:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.45,89.73,0.225,40
2026-08-02T16:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.21,91.22,0.344,40
2026-08-02T17:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.86,89.79,0.081,41
2026-08-02T17:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.56,92.33,0.45,41
2026-08-02T17:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.31,89.03,0.492,41
2026-08-02T17:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.28,88.19,0.429,41
2026-08-02T17:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,88.98,0.256,41
2026-08-02T17:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,87.35,0.306,41
2026-08-02T17:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.35,92.71,0.254,41
2026-08-02T17:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.7,89.76,0.577,41
2026-08-02T17:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.93,89.66,0.435,41
2026-08-02T17:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.24,89.48,0.515,41
2026-08-02T17:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.14,88.9,0.409,41
2026-08-02T17:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,89.47,0.092,41
2026-08-02T18:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.41,89.87,0.395,42
2026-08-02T18:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.53,91.25,0.715,42
2026-08-02T18:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.16,88.61,0.48,42
2026-08-02T18:15:00,AVO-001,Avocados,Mombasa,Rotterdam,4.86,88.41,0.266,42
2026-08-02T18:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.18,88.34,0.214,42
2026-08-02T18:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.24,90.52,0.616,42
2026-08-02T18:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.01,90.67,0.476,42
2026-08-02T18:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.61,92.52,0.46,42
2026-08-02T18:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.88,88.87,0.21,42
2026-08-02T18:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.91,90.44,0.212,42
2026-08-02T18:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.49,91.27,0.284,42
2026-08-02T18:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,88.05,0.491,42
2026-08-02T19:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.59,89.8,0.361,43
2026-08-02T19:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,92.01,0.586,43
2026-08-02T19:10:00,AVO-001,Avocados,Mombasa,Rotterdam,4.9,88.47,0.376,43
2026-08-02T19:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.52,88.48,0.531,43
2026-08-02T19:20:00,AVO-001,Avocados,Mombasa,Rotterdam,6.28,88.39,0.247,43
2026-08-02T19:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.55,91.73,0.529,43
2026-08-02T19:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.54,90.84,0.415,43
2026-08-02T19:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.5,89.69,0.33,43
2026-08-02T19:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.63,89.86,0.454,43
2026-08-02T19:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.38,92.38,0.427,43
2026-08-02T19:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.52,92.44,0.418,43
2026-08-02T19:55:00,AVO-001,Avocados,Mombasa,Rotterdam,5.59,90.36,0.166,43
2026-08-02T20:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.8,88.09,0.582,44
2026-08-02T20:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.71,89.58,0.239,44
2026-08-02T20:10:00,AVO-001,Avocados,Mombasa,Rotterdam,5.71,89.53,0.632,44
2026-08-02T20:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.39,90.26,0.402,44
2026-08-02T20:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.18,87.76,0.514,44
2026-08-02T20:25:00,AVO-001,Avocados,Mombasa,Rotterdam,5.62,89.88,0.31,44
2026-08-02T20:30:00,AVO-001,Avocados,Mombasa,Rotterdam,5.72,88.67,0.534,44
2026-08-02T20:35:00,AVO-001,Avocados,Mombasa,Rotterdam,5.61,88.56,0.327,44
2026-08-02T20:40:00,AVO-001,Avocados,Mombasa,Rotterdam,5.43,89.25,0.442,44
2026-08-02T20:45:00,AVO-001,Avocados,Mombasa,Rotterdam,5.23,88.7,0.233,44
2026-08-02T20:50:00,AVO-001,Avocados,Mombasa,Rotterdam,5.24,90.73,0.482,44
2026-08-02T20:55:00,AVO-001,Avocados,Mombasa,Rotterdam,4.8,90.42,0.211,44
2026-08-02T21:00:00,AVO-001,Avocados,Mombasa,Rotterdam,5.47,90.51,0.631,45
2026-08-02T21:05:00,AVO-001,Avocados,Mombasa,Rotterdam,5.42,90.63,0.281,45
2026-08-02T21:10:00,AVO-001,Avocados,Mombasa,Rotterdam,4.85,87.45,0.499,45
2026-08-02T21:15:00,AVO-001,Avocados,Mombasa,Rotterdam,5.15,89.43,0.548,45
2026-08-02T21:20:00,AVO-001,Avocados,Mombasa,Rotterdam,5.72,89.06,0.319,45
